Transactionid,Start,End,Lapse
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475140,1592475145,5
<Response [200]>,1592475143,1592475145,2
<Response [200]>,1592475141,1592475145,4
<Response [200]>,1592475143,1592475145,2
<Response [200]>,1592475143,1592475145,2
<Response [200]>,1592475140,1592475145,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475142,1592475146,4
<Response [200]>,1592475142,1592475146,4
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475143,1592475146,3
<Response [200]>,1592475143,1592475146,3
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475142,1592475146,4
<Response [200]>,1592475141,1592475146,5
<Response [200]>,1592475142,1592475146,4
<Response [200]>,1592475142,1592475146,4
<Response [200]>,1592475142,1592475146,4
<Response [200]>,1592475142,1592475146,4
<Response [200]>,1592475143,1592475146,3
<Response [200]>,1592475143,1592475146,3
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475145,1592475147,2
<Response [200]>,1592475143,1592475147,4
<Response [200]>,1592475145,1592475147,2
<Response [200]>,1592475144,1592475147,3
<Response [200]>,1592475145,1592475148,3
<Response [200]>,1592475145,1592475148,3
<Response [200]>,1592475145,1592475148,3
<Response [200]>,1592475145,1592475148,3
<Response [200]>,1592475143,1592475148,5
<Response [200]>,1592475143,1592475148,5
<Response [200]>,1592475143,1592475148,5
<Response [200]>,1592475143,1592475148,5
<Response [200]>,1592475143,1592475148,5
<Response [200]>,1592475144,1592475148,4
<Response [200]>,1592475144,1592475148,4
<Response [200]>,1592475143,1592475148,5
<Response [200]>,1592475143,1592475148,5
<Response [200]>,1592475145,1592475148,3
<Response [200]>,1592475145,1592475148,3
<Response [200]>,1592475145,1592475148,3
<Response [200]>,1592475145,1592475148,3
<Response [200]>,1592475145,1592475148,3
<Response [200]>,1592475145,1592475148,3
<Response [200]>,1592475145,1592475148,3
<Response [200]>,1592475145,1592475148,3
<Response [200]>,1592475145,1592475148,3
<Response [200]>,1592475145,1592475148,3
<Response [200]>,1592475145,1592475149,4
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475144,1592475149,5
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475144,1592475149,5
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475144,1592475149,5
<Response [200]>,1592475145,1592475149,4
<Response [200]>,1592475145,1592475149,4
<Response [200]>,1592475145,1592475149,4
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475145,1592475149,4
<Response [200]>,1592475145,1592475149,4
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475145,1592475149,4
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475145,1592475149,4
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475145,1592475149,4
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475145,1592475149,4
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475146,1592475149,3
<Response [200]>,1592475145,1592475150,5
<Response [200]>,1592475146,1592475150,4
<Response [200]>,1592475146,1592475150,4
<Response [200]>,1592475147,1592475150,3
<Response [200]>,1592475147,1592475150,3
<Response [200]>,1592475146,1592475151,5
<Response [200]>,1592475146,1592475151,5
<Response [200]>,1592475146,1592475151,5
<Response [200]>,1592475146,1592475151,5
<Response [200]>,1592475146,1592475151,5
<Response [200]>,1592475147,1592475151,4
<Response [200]>,1592475146,1592475151,5
<Response [200]>,1592475146,1592475151,5
<Response [200]>,1592475146,1592475151,5
<Response [200]>,1592475146,1592475151,5
<Response [200]>,1592475146,1592475151,5
<Response [200]>,1592475146,1592475151,5
<Response [200]>,1592475146,1592475151,5
<Response [200]>,1592475146,1592475151,5
<Response [200]>,1592475147,1592475151,4
<Response [200]>,1592475147,1592475151,4
<Response [200]>,1592475147,1592475151,4
<Response [200]>,1592475147,1592475151,4
<Response [200]>,1592475147,1592475151,4
<Response [200]>,1592475147,1592475151,4
<Response [200]>,1592475147,1592475151,4
<Response [200]>,1592475148,1592475151,3
<Response [200]>,1592475148,1592475151,3
<Response [200]>,1592475148,1592475151,3
<Response [200]>,1592475145,1592475151,6
<Response [200]>,1592475146,1592475151,5
<Response [200]>,1592475147,1592475151,4
<Response [200]>,1592475145,1592475151,6
<Response [200]>,1592475147,1592475151,4
<Response [200]>,1592475145,1592475151,6
<Response [200]>,1592475147,1592475151,4
<Response [200]>,1592475145,1592475151,6
<Response [200]>,1592475147,1592475151,4
<Response [200]>,1592475145,1592475151,6
<Response [200]>,1592475147,1592475152,5
<Response [200]>,1592475148,1592475152,4
<Response [200]>,1592475148,1592475152,4
<Response [200]>,1592475148,1592475152,4
<Response [200]>,1592475147,1592475152,5
<Response [200]>,1592475148,1592475152,4
<Response [200]>,1592475147,1592475152,5
<Response [200]>,1592475147,1592475152,5
<Response [200]>,1592475147,1592475152,5
<Response [200]>,1592475147,1592475152,5
<Response [200]>,1592475148,1592475152,4
<Response [200]>,1592475147,1592475152,5
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475147,1592475153,6
<Response [200]>,1592475147,1592475153,6
<Response [200]>,1592475147,1592475153,6
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475147,1592475153,6
<Response [200]>,1592475147,1592475153,6
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475148,1592475153,5
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475150,1592475153,3
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475150,1592475153,3
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475149,1592475153,4
<Response [200]>,1592475149,1592475154,5
<Response [200]>,1592475149,1592475154,5
<Response [200]>,1592475151,1592475154,3
<Response [200]>,1592475151,1592475154,3
<Response [200]>,1592475149,1592475154,5
<Response [200]>,1592475151,1592475154,3
<Response [200]>,1592475149,1592475154,5
<Response [200]>,1592475149,1592475154,5
<Response [200]>,1592475149,1592475154,5
<Response [200]>,1592475149,1592475154,5
<Response [200]>,1592475151,1592475154,3
<Response [200]>,1592475149,1592475154,5
<Response [200]>,1592475149,1592475154,5
<Response [200]>,1592475151,1592475154,3
<Response [200]>,1592475149,1592475154,5
<Response [200]>,1592475151,1592475154,3
<Response [200]>,1592475150,1592475154,4
<Response [200]>,1592475149,1592475155,6
<Response [200]>,1592475149,1592475155,6
<Response [200]>,1592475151,1592475155,4
<Response [200]>,1592475151,1592475155,4
<Response [200]>,1592475150,1592475155,5
<Response [200]>,1592475151,1592475155,4
<Response [200]>,1592475151,1592475155,4
<Response [200]>,1592475151,1592475155,4
<Response [200]>,1592475151,1592475155,4
<Response [200]>,1592475150,1592475155,5
<Response [200]>,1592475151,1592475155,4
<Response [200]>,1592475151,1592475155,4
<Response [200]>,1592475151,1592475155,4
<Response [200]>,1592475151,1592475155,4
<Response [200]>,1592475152,1592475155,3
<Response [200]>,1592475151,1592475155,4
<Response [200]>,1592475151,1592475155,4
<Response [200]>,1592475151,1592475156,5
<Response [200]>,1592475151,1592475156,5
<Response [200]>,1592475152,1592475156,4
<Response [200]>,1592475151,1592475156,5
<Response [200]>,1592475152,1592475156,4
<Response [200]>,1592475151,1592475156,5
<Response [200]>,1592475151,1592475156,5
<Response [200]>,1592475151,1592475156,5
<Response [200]>,1592475151,1592475156,5
<Response [200]>,1592475151,1592475156,5
<Response [200]>,1592475153,1592475156,3
<Response [200]>,1592475151,1592475156,5
<Response [200]>,1592475153,1592475156,3
<Response [200]>,1592475151,1592475156,5
<Response [200]>,1592475152,1592475156,4
<Response [200]>,1592475152,1592475156,4
<Response [200]>,1592475152,1592475156,4
<Response [200]>,1592475153,1592475156,3
<Response [200]>,1592475152,1592475156,4
<Response [200]>,1592475153,1592475156,3
<Response [200]>,1592475153,1592475156,3
<Response [200]>,1592475152,1592475156,4
<Response [200]>,1592475152,1592475156,4
<Response [200]>,1592475153,1592475156,3
<Response [200]>,1592475152,1592475156,4
<Response [200]>,1592475152,1592475156,4
<Response [200]>,1592475153,1592475156,3
<Response [200]>,1592475153,1592475156,3
<Response [200]>,1592475153,1592475156,3
<Response [200]>,1592475153,1592475156,3
<Response [200]>,1592475153,1592475156,3
<Response [200]>,1592475153,1592475156,3
<Response [200]>,1592475151,1592475157,6
<Response [200]>,1592475151,1592475157,6
<Response [200]>,1592475151,1592475157,6
<Response [200]>,1592475153,1592475157,4
<Response [200]>,1592475151,1592475157,6
<Response [200]>,1592475151,1592475157,6
<Response [200]>,1592475153,1592475157,4
<Response [200]>,1592475152,1592475157,5
<Response [200]>,1592475151,1592475157,6
<Response [200]>,1592475153,1592475157,4
<Response [200]>,1592475155,1592475157,2
<Response [200]>,1592475155,1592475157,2
<Response [200]>,1592475153,1592475157,4
<Response [200]>,1592475153,1592475157,4
<Response [200]>,1592475153,1592475157,4
<Response [200]>,1592475153,1592475157,4
<Response [200]>,1592475153,1592475157,4
<Response [200]>,1592475154,1592475157,3
<Response [200]>,1592475154,1592475157,3
<Response [200]>,1592475153,1592475157,4
<Response [200]>,1592475153,1592475157,4
<Response [200]>,1592475155,1592475158,3
<Response [200]>,1592475155,1592475158,3
<Response [200]>,1592475155,1592475158,3
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475154,1592475159,5
<Response [200]>,1592475154,1592475159,5
<Response [200]>,1592475155,1592475159,4
<Response [200]>,1592475155,1592475159,4
<Response [200]>,1592475154,1592475159,5
<Response [200]>,1592475155,1592475159,4
<Response [200]>,1592475155,1592475159,4
<Response [200]>,1592475154,1592475159,5
<Response [200]>,1592475155,1592475159,4
<Response [200]>,1592475154,1592475159,5
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475154,1592475159,5
<Response [200]>,1592475154,1592475159,5
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475154,1592475159,5
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475154,1592475159,5
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475155,1592475159,4
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475153,1592475159,6
<Response [200]>,1592475155,1592475160,5
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475155,1592475160,5
<Response [200]>,1592475155,1592475160,5
<Response [200]>,1592475157,1592475160,3
<Response [200]>,1592475155,1592475160,5
<Response [200]>,1592475155,1592475160,5
<Response [200]>,1592475155,1592475160,5
<Response [200]>,1592475157,1592475160,3
<Response [200]>,1592475156,1592475160,4
<Response [200]>,1592475157,1592475160,3
<Response [200]>,1592475157,1592475160,3
